date,portfolio_value,spy_value,cash,n_positions,regime
2017-07-03,7692728.797456616,2136083.7955756728,-1.4210854715202004e-14,9,bull
2017-07-05,7628820.735725805,2141022.5775199095,-1.4210854715202004e-14,9,bull
2017-07-06,7595603.283871667,2121443.9503232497,-1.4210854715202004e-14,9,bull
2017-07-07,7674822.479487801,2135201.9087321046,-1.4210854715202004e-14,9,bull
2017-07-10,7682461.832022822,2137494.260073297,-1.4210854715202004e-14,9,bull
2017-07-11,7668279.83202827,2135907.1409809166,-1.4210854715202004e-14,9,bull
2017-07-12,7709530.534605105,2151958.220803304,-1.4210854715202004e-14,9,bull
2017-07-13,7678812.662983824,2155574.018467721,-1.4210854715202004e-14,9,bull
2017-07-14,7671925.229906971,2165627.466878611,-1.4210854715202004e-14,9,bull
2017-07-17,7669869.545924297,2165363.486080519,-1.4210854715202004e-14,9,bull
2017-07-18,7722892.799128912,2166509.3537221793,-1.4210854715202004e-14,9,bull
2017-07-19,7745137.046461825,2178239.403631338,-1.4210854715202004e-14,9,bull
2017-07-20,7756161.169985172,2179209.848793986,-1.4210854715202004e-14,9,bull
2017-07-21,7786400.808052862,2177269.4205120937,-7.105427357601002e-15,9,bull
2017-07-24,7783905.312650282,2176740.0727856974,-7.105427357601002e-15,9,bull
2017-07-25,7473647.3942346815,2182031.3938471065,-3.552713678800501e-15,9,bull
2017-07-26,7404162.987678669,2182119.1820938466,-1.7763568394002505e-15,9,bull
2017-07-27,7373345.782028383,2180091.5816230862,-1.7763568394002505e-15,9,bull
2017-07-28,7360668.435480701,2177533.709339122,-8.881784197001252e-16,9,bull
2017-07-31,7437536.155122895,2176298.8213349776,-4.440892098500626e-16,9,bull
2017-08-01,7444111.022834084,2181149.5070035383,-4.440892098500626e-16,9,bull
2017-08-02,7507051.68107909,2182207.7404129268,-2.220446049250313e-16,9,bull
2017-08-03,7585219.118436371,2177974.806775374,-2.220446049250313e-16,9,bull
2017-08-04,7573468.177487618,2181943.2975714304,0.0,9,bull
2017-08-07,7570211.370748005,2185999.8846431635,0.0,9,bull
2017-08-08,7471811.197930032,2180620.31329161,0.0,9,bull
2017-08-09,7482811.429377759,2180532.0630014664,0.0,9,bull
2017-08-10,7407154.213922819,2149753.3496799157,-5.551115123125783e-17,9,bull
2017-08-11,7415895.785674562,2152928.2039225483,-5.551115123125783e-17,9,bull
2017-08-14,7456235.24419064,2174269.988748473,0.0,9,bull
2017-08-15,7362560.4734604135,2174006.469993785,-1.3877787807814457e-17,9,bull
2017-08-16,7381924.1367492685,2177797.8441516818,-1.3877787807814457e-17,9,bull
2017-08-17,7312378.994045734,2143844.5846164343,-1.3877787807814457e-17,9,bull
2017-08-18,7311732.864204323,2140493.6918369173,0.0,9,bull
2017-08-21,7353120.42677117,2142168.907204974,0.0,9,bull
2017-08-22,7403841.956201514,2164569.387483691,0.0,9,bull
2017-08-23,7356533.365124003,2156808.752457397,0.0,9,normal
2017-08-24,7284715.575218954,2151782.028251952,0.0,9,normal
2017-08-25,7254431.004465427,2156808.752457397,0.0,9,normal
2017-08-28,7258970.117221462,2156897.0027475413,1.6242827758820155e-114,13,normal
2017-08-29,7247677.751874451,2159366.3167124256,6.588873714519077e-83,11,normal
2017-08-30,7311356.275567014,2169596.419718072,6.588873714519077e-83,11,normal
2017-08-31,7393427.417595931,2182648.9918636465,6.588873714519077e-83,11,normal
2017-09-01,7427574.419207181,2185735.5958161354,3.65755965210328e-99,12,normal
2017-09-05,7378051.038080023,2170037.671168792,3.65755965210328e-99,12,normal
2017-09-06,7389418.979756249,2177445.613063446,3.65755965210328e-99,12,normal
2017-09-07,7431164.8665811615,2177180.8621930135,0.0,11,normal
2017-09-08,7493228.917023517,2174623.4519524532,0.0,11,normal
2017-09-11,7589497.087364869,2197817.568784594,0.0,11,normal
2017-09-12,7617487.461450904,2205225.6646937155,0.0,11,normal
2017-09-13,7622213.97099771,2206284.514160976,0.0,11,normal
2017-09-14,7634897.427025492,2205578.6658542915,0.0,11,normal
2017-09-15,7722114.0776272435,2208547.602753255,0.0,11,normal
2017-09-18,7758599.898213111,2213244.8900117227,0.0,11,normal
2017-09-19,7743005.597348475,2215461.004191273,0.0,11,normal
2017-09-20,7804047.074363651,2216258.3370919283,0.0,11,normal
2017-09-21,7806098.905216914,2210320.3092795336,0.0,11,normal
2017-09-22,7832028.271603992,2210763.254889401,0.0,11,normal
2017-09-25,7780217.755483765,2206243.238283561,0.0,11,normal
2017-09-26,7766233.530913534,2207572.845185504,0.0,11,normal
2017-09-27,7832081.824032047,2216169.62475838,0.0,11,normal
2017-09-28,7858412.360911282,2218828.684547798,0.0,11,normal
2017-09-29,7883210.538549577,2226627.669176615,0.0,11,normal
2017-10-02,7914786.559368281,2236288.996752066,0.0,11,normal
2017-10-03,7978666.418017014,2241074.534300678,0.0,11,normal
2017-10-04,7970383.210987679,2243733.7481045634,0.0,11,normal
2017-10-05,8079649.163514519,2257027.9689503754,0.0,11,normal
2017-10-06,8089301.256422338,2254457.3134655696,0.0,11,normal
2017-10-09,8095137.51210632,2250735.091803789,0.0,11,normal
2017-10-10,8150852.479505256,2256673.1196161835,0.0,11,normal
2017-10-11,8152173.708541594,2260218.686683208,0.0,11,normal
2017-10-12,8049442.712342874,2256850.5442832797,0.0,11,normal
2017-10-13,7936332.332147525,2259598.316406245,0.0,11,normal
2017-10-16,7924730.516845575,2262611.3014430464,0.0,11,normal
2017-10-17,7915230.475138719,2264207.045345633,0.0,11,normal
2017-10-18,7855016.303924754,2266422.235438375,0.0,11,normal
2017-10-19,7824309.491975306,2267042.7597298063,9.273015376718553e-69,11,normal
2017-10-20,7837996.788737658,2278741.852730904,9.273015376718553e-69,11,normal
2017-10-23,7781532.765139156,2269878.628128448,9.273015376718553e-69,11,normal
2017-10-24,7797664.903138916,2273867.4488342763,9.273015376718553e-69,11,normal
2017-10-25,7825906.010697006,2262611.3014430464,-3.3881317890172014e-21,11,bull
2017-10-26,7876264.853888707,2265536.3442186397,-1.6940658945086007e-21,11,bull
2017-10-27,7865690.696981944,2284059.664280803,-1.6940658945086007e-21,11,bull
2017-10-30,7803647.248421027,2275551.1349980705,-8.470329472543003e-22,11,bull
2017-10-31,7837169.379079954,2279096.3940361594,-8.470329472543003e-22,11,bull
2017-11-01,7769541.813569428,2282109.995130833,-8.470329472543003e-22,11,bull
2017-11-02,7807117.8239058,2282996.040365036,-8.470329472543003e-22,11,bull
2017-11-03,7822490.312283933,2290618.216384629,-4.235164736271502e-22,11,bull
2017-11-06,7765513.216074955,2294163.629437186,-4.235164736271502e-22,11,bull
2017-11-07,7683880.811515194,2292567.8855345994,-4.235164736271502e-22,11,bull
2017-11-08,7663006.510767547,2296467.685877944,-4.235164736271502e-22,11,bull
2017-11-09,7719980.562338356,2288136.5812623072,-2.117582368135751e-22,11,bull
2017-11-10,7726785.882186106,2287427.6526662637,-2.117582368135751e-22,11,bull
2017-11-13,7744363.9246366555,2289554.1304254583,-1.0587911840678754e-22,11,bull
2017-11-14,7827084.290297612,2284237.550991303,-5.293955920339377e-23,10,bull
2017-11-15,7795812.283185302,2272803.516889573,-5.293955920339377e-23,10,bull
2017-11-16,7910032.191032168,2292124.7859102637,-5.293955920339377e-23,10,bull
2017-11-17,7933145.835333761,2285388.8091393416,-5.293955920339377e-23,10,bull
2017-11-20,7960015.9308627965,2289288.609482686,-5.293955920339377e-23,10,bull
2017-11-21,7979404.536172969,2304266.5164922928,-5.293955920339377e-23,10,bull
2017-11-22,7954100.581245379,2302228.7510666465,-5.293955920339377e-23,10,bull
2017-11-24,7980565.741092115,2307546.1005731416,-5.293955920339377e-23,10,bull
2017-11-27,7951741.96136646,2306394.226367231,-5.293955920339377e-23,10,bull
2017-11-28,7958653.080954651,2329792.7203983613,-5.293955920339377e-23,10,bull
2017-11-29,8067390.47835647,2328374.093133935,-5.293955920339377e-23,10,bull
2017-11-30,8207599.846071874,2348759.2940993286,-5.293955920339377e-23,10,bull
2017-12-01,8158650.666128375,2343883.812101425,-5.293955920339377e-23,10,bull
2017-12-04,8243644.203399376,2341047.9437027834,-5.293955920339377e-23,10,bull
2017-12-05,8214068.446256935,2332628.588797003,-5.293955920339377e-23,10,bull
2017-12-06,8131410.429397924,2333071.072363467,-5.293955920339377e-23,10,bull
2017-12-07,8121685.173689659,2340427.57342582,-5.293955920339377e-23,10,bull
2017-12-08,8239463.642338168,2353190.4443571526,-5.293955920339377e-23,10,bull
2017-12-11,8184742.974940044,2360280.808418862,-5.293955920339377e-23,10,bull
2017-12-12,8190890.605671762,2364446.2837194465,-5.293955920339377e-23,10,bull
2017-12-13,8169883.592512401,2364180.3007332706,-5.293955920339377e-23,10,bull
2017-12-14,8181685.235724015,2354519.589215691,-5.293955920339377e-23,10,bull
2017-12-15,8270275.61679397,2374126.863103393,-5.293955920339377e-23,10,bull
2017-12-18,8328290.837659121,2389181.777346982,-5.293955920339377e-23,10,bull
2017-12-19,8311893.599647589,2380006.519432429,-5.293955920339377e-23,10,bull
2017-12-20,8263726.791856238,2378759.002241912,-5.293955920339377e-23,10,bull
2017-12-21,8338226.365615701,2383659.1265546894,-5.293955920339377e-23,10,bull
2017-12-22,8404407.492000649,2383035.367959431,-5.293955920339377e-23,10,bull
2017-12-26,8359287.013825013,2380184.252128461,-5.293955920339377e-23,10,bull
2017-12-27,8382863.513766601,2381341.8248696863,-5.293955920339377e-23,10,bull
2017-12-28,8403615.223114004,2386242.1031969325,-5.293955920339377e-23,10,bull
2017-12-29,8358296.899169985,2377244.423963943,-5.293955920339377e-23,10,bull
2018-01-02,8299097.561390312,2394259.1723123877,-5.293955920339377e-23,10,bull
2018-01-03,8438653.400693724,2409402.952903993,-5.293955920339377e-23,10,bull
2018-01-04,8554711.537076727,2419558.512907144,-5.293955920339377e-23,10,bull
2018-01-05,8629629.396802781,2435682.133543943,-5.293955920339377e-23,10,bull
2018-01-08,8708663.242832107,2440136.231957494,-5.293955920339377e-23,10,bull
2018-01-09,8763159.801788215,2445660.2688799985,-5.293955920339377e-23,10,bull
2018-01-10,8646371.837072834,2441918.025337382,-5.293955920339377e-23,10,bull
2018-01-11,8827300.355435673,2459734.7270205216,-5.293955920339377e-23,10,bull
2018-01-12,8896301.109881448,2475769.6353237727,-5.293955920339377e-23,10,bull
2018-01-16,8832902.198500691,2467307.002352494,-5.293955920339377e-23,10,bull
2018-01-17,8876928.3710767,2490824.395552894,-5.293955920339377e-23,10,bull
2018-01-18,8918897.646693334,2486637.9742846666,-5.293955920339377e-23,10,bull
2018-01-19,9014929.896641543,2497950.4909711713,-5.293955920339377e-23,10,bull
2018-01-22,9049799.032331165,2518261.9190064096,-5.293955920339377e-23,10,bull
2018-01-23,9131401.929413158,2523606.6830882025,-5.293955920339377e-23,10,bull
2018-01-24,9095136.890387008,2522626.9970574765,-5.293955920339377e-23,10,bull
2018-01-25,9131976.494023211,2523695.3954217504,-5.293955920339377e-23,10,bull
2018-01-26,9124276.279889455,2552914.7122551547,-5.293955920339377e-23,10,bull
2018-01-29,9046747.888733737,2535989.446312597,-5.293955920339377e-23,10,bull
2018-01-30,9017386.6264097,2509977.4807745665,-5.293955920339377e-23,10,bull
2018-01-31,9058151.914317148,2511224.381907212,-5.293955920339377e-23,10,bull
2018-02-01,9081066.95504014,2508373.574105178,-5.293955920339377e-23,10,bull
2018-02-02,8878429.325757556,2453765.588285598,-5.293955920339377e-23,10,bull
2018-02-05,8597805.054348556,2351143.2840489605,-5.293955920339377e-23,10,bull
2018-02-06,8638333.10474672,2397465.7535354216,-5.293955920339377e-23,10,bull
2018-02-07,8667695.643601676,2384460.463831512,-5.293955920339377e-23,10,bull
2018-02-08,8281653.499023057,2295022.2600960913,-5.293955920339377e-23,10,bull
2018-02-09,8471748.709004423,2329496.7045909325,-5.293955920339377e-23,10,bull
2018-02-12,8628767.10285525,2363703.6259549186,-5.293955920339377e-23,10,bull
2018-02-13,8569003.45670365,2369583.4362984225,-5.293955920339377e-23,10,bull
2018-02-14,8706375.227452872,2401563.616484569,-5.293955920339377e-23,10,bull
2018-02-15,8851623.961259786,2432208.491233458,-5.2939559203345435e-23,9,bull
2018-02-16,8892152.4944056,2432920.9621622646,0.0,8,bull
2018-02-20,8878077.737309996,2417687.8531792397,0.0,8,bull
2018-02-21,9029203.843386898,2405662.0954915886,0.0,8,bull
2018-02-22,8960238.43593578,2408779.810366606,0.0,8,bull
2018-02-23,9032093.822947666,2447173.9230711595,0.0,8,bull
2018-02-26,9065508.331428798,2475591.4405843373,0.0,8,bull
2018-02-27,8883515.773720546,2444679.350733529,0.0,8,bull
2018-02-28,8841909.87972694,2419915.210414951,0.0,8,crisis
2018-03-01,8758275.122799318,2384727.6789334314,0.0,8,crisis
2018-03-02,8824853.77341336,2397021.57580981,0.0,8,crisis
2018-03-05,8750257.108564233,2424725.2362639694,0.0,8,crisis
2018-03-06,8836577.039322065,2430872.261709393,0.0,8,crisis
2018-03-07,8868670.242417708,2429981.4420266827,0.0,8,crisis
2018-03-08,8876533.963212026,2441740.1386268823,0.0,8,crisis
2018-03-09,9122309.591841338,2484231.9602661156,0.0,8,crisis
2018-03-12,9056878.11283158,2481115.015463438,0.0,8,crisis
2018-03-13,9010428.708238991,2465079.029058911,0.0,8,crisis
2018-03-14,8991248.198096056,2452429.3587615327,0.0,8,crisis
2018-03-15,9009335.676970849,2449757.82380021,0.0,8,crisis
2018-03-16,9041438.246997274,2452413.8033002685,0.0,8,crisis
2018-03-19,8976723.272295346,2419232.156249526,0.0,8,crisis
2018-03-20,9054301.63297298,2423346.4987467458,0.0,8,crisis
2018-03-21,8968415.404166732,2418695.7238576035,0.0,8,crisis
2018-03-22,8754905.150939351,2358234.572197478,0.0,8,crisis
2018-03-23,8675778.812991928,2307969.9483889816,0.0,8,crisis
2018-03-26,8882048.552289866,2371113.7240521237,0.0,8,crisis
2018-03-27,8793785.866087552,2330777.6429209984,0.0,8,crisis
2018-03-28,8814703.052928217,2323890.115913599,0.0,8,crisis
2018-03-29,8916750.424920736,2353584.1053372715,0.0,8,crisis
2018-04-02,8720851.533129035,2302782.741107917,0.0,8,crisis
2018-04-03,8790921.172241502,2332297.149661942,0.0,8,crisis
2018-04-04,8808081.749739341,2357250.7277761167,0.0,8,crisis
2018-04-05,8889124.913214037,2375854.28937609,0.0,8,crisis
2018-04-06,8689442.657025568,2322905.963463302,0.0,8,crisis
2018-04-09,8718540.845602352,2334354.320910552,0.0,8,crisis
2018-04-10,8756636.87959734,2371471.653675675,0.0,8,crisis
2018-04-11,8751817.205488507,2359039.2977925953,0.0,8,crisis
2018-04-12,8791467.518501239,2378448.201045558,0.0,8,crisis
2018-04-13,8737976.917250965,2371471.653675675,0.0,8,crisis
2018-04-16,8810342.028669745,2390968.807218781,0.0,8,crisis
2018-04-17,8940399.163440056,2416548.608159702,0.0,8,crisis
2018-04-18,8972855.329733571,2418337.3321906487,0.0,8,crisis
2018-04-19,8978200.634034393,2404922.055973016,0.0,8,crisis
2018-04-20,8925009.105197696,2384529.1542842244,0.0,8,crisis
2018-04-23,8893093.18270275,2384171.994733013,0.0,8,crisis
2018-04-24,8729779.97396232,2352063.828523988,0.0,8,crisis
2018-04-25,8784763.847529937,2357877.2586317984,0.0,8,crisis
2018-04-26,9097717.45707778,2381846.684295676,0.0,8,crisis
2018-04-27,9075648.772392092,2384082.3583126576,0.0,8,crisis
2018-04-30,8935587.377286676,2365748.1680171555,0.0,8,crisis
2018-05-01,9032270.80195194,2369951.530876859,0.0,8,crisis
2018-05-02,8916054.244668908,2354031.363352242,0.0,8,bear
2018-05-03,8920661.658711934,2348843.385998837,0.0,8,bear
2018-05-04,8991358.15253346,2379252.61861174,0.0,8,bear
2018-05-07,9019238.628472233,2387302.338794404,0.0,8,bear
2018-05-08,9013986.327583307,2387302.338794404,0.0,8,bear
2018-05-09,9046303.709110405,2410378.01850068,0.0,8,bear
2018-05-10,9083139.799073398,2432916.1877137576,0.0,8,bear
2018-05-11,9110624.494091649,2440339.531055208,0.0,8,bear
2018-05-14,9059378.216022601,2441502.4943028125,0.0,8,bear
2018-05-15,9036214.689203711,2424688.11877719,0.0,8,bear
2018-05-16,9062982.921823874,2434883.414513076,0.0,8,bear
2018-05-17,9031118.7651527,2432827.167351274,0.0,8,bear
2018-05-18,9006842.428639999,2426744.211924524,0.0,8,bear
2018-05-21,9097078.732402641,2444989.8439009464,0.0,8,bear
2018-05-22,9005141.020981094,2438193.64747305,0.0,8,bear
2018-05-23,9044672.425107187,2444900.9775529304,0.0,8,bear
2018-05-24,9099778.261130216,2439892.889098109,0.0,8,bear
2018-05-25,9077024.25452734,2434078.3808890223,0.0,8,bear
2018-05-29,8925768.407180836,2406084.8652061527,0.0,8,bear
2018-05-30,9049220.599496081,2438193.64747305,0.0,8,bear
2018-05-31,9003216.808458304,2423256.554297454,0.0,8,bear
2018-06-01,9096992.718950957,2447048.709308704,0.0,8,bear
2018-06-04,9170872.365869695,2458674.6454375177,0.0,8,bear
2018-06-05,9286037.012556998,2460463.5234829327,0.0,8,bear
2018-06-06,9460612.563539958,2481034.927940096,0.0,8,bear
2018-06-07,9493522.055901533,2480766.018679029,0.0,8,bear
2018-06-08,9485963.50036239,2488100.0336290593,0.0,8,bear
2018-06-11,9526195.303196894,2491408.7264443533,0.0,8,bear
2018-06-12,9608327.197630247,2494629.014955036,0.0,8,bear
2018-06-13,9572687.73815213,2486668.4691493236,0.0,8,bear
2018-06-14,9584243.240584677,2492929.773329977,0.0,8,bear
2018-06-15,9661049.312350215,2489749.3745664973,0.0,8,bear
2018-06-18,9727757.3183723,2484629.0095645296,0.0,8,bear
2018-06-19,9797946.451756481,2475105.678952375,0.0,8,bear
2018-06-20,9805074.322046125,2479327.8315771706,0.0,8,bear
2018-06-21,9794878.550393583,2463785.461542472,0.0,8,bear
2018-06-22,9828688.136360716,2468277.139486206,0.0,8,bear
2018-06-25,9556521.50070943,2434677.1891404707,0.0,8,bear
2018-06-26,9617439.521294719,2440068.1575626535,0.0,8,bear
2018-06-27,9511796.303448854,2419853.758642233,0.0,8,bear
2018-06-28,9581516.195889251,2433689.3403429426,0.0,8,bear
2018-06-29,9589918.005060336,2437192.5534312767,0.0,8,bear
2018-07-02,9560386.383544482,2442403.3249259405,0.0,8,bear
2018-07-03,9519940.742363926,2433778.82274883,0.0,8,bear
2018-07-05,9533898.95097054,2453633.597886552,0.0,8,normal
2018-07-06,9567553.658552794,2474386.431386978,0.0,8,normal
2018-07-09,9625787.539565356,2496666.9343951503,0.0,8,normal
2018-07-10,9550694.412084673,2505650.5983115546,0.0,8,normal
2018-07-11,9642216.88627672,2487323.492681579,0.0,8,normal
2018-07-12,9665763.762816487,2509873.675023158,0.0,8,normal
2018-07-13,9684454.467396596,2511850.2967050225,0.0,8,normal
2018-07-16,9641762.76495493,2509603.5336463475,0.0,8,normal
2018-07-17,9719188.685549626,2519755.8593456713,0.0,8,normal
2018-07-18,9750104.625584966,2525056.4212751584,0.0,8,normal
2018-07-19,9654917.34389817,2515533.0906630037,0.0,8,normal
2018-07-20,9635348.091716884,2512658.718647371,1.512731216738015e-123,13,normal
2018-07-23,9529491.286465151,2517330.439504157,1.512731216738015e-123,13,normal
2018-07-24,9357314.34190134,2529997.5134364148,1.512731216738015e-123,13,normal
2018-07-25,9383945.848362388,2551559.5389515297,0.0,12,normal
2018-07-26,9339925.477633344,2545541.269601325,0.0,12,normal
2018-07-27,9296815.397778688,2528291.3411602974,0.0,12,normal
2018-07-30,9137624.998361245,2515084.1384888855,0.0,12,normal
2018-07-31,9268874.183281254,2527481.9951311406,0.0,12,normal
2018-08-01,9365056.781688102,2523260.1505352813,0.0,12,normal
2018-08-02,9498577.755960984,2537005.171728827,0.0,12,normal
2018-08-03,9549353.538935862,2547875.9749212083,0.0,12,normal
2018-08-06,9564137.336020757,2557220.494736055,0.0,12,normal
2018-08-07,9500292.090726232,2565664.49195671,0.0,12,normal
2018-08-08,9613614.166959045,2564586.852724358,0.0,12,normal
2018-08-09,9671906.158665946,2561082.561534748,0.0,12,normal
2018-08-10,9632218.460183416,2543923.039586416,0.0,12,normal
2018-08-13,9546790.087600358,2534400.4790466013,0.0,12,normal
2018-08-14,9578462.070907086,2550570.9200816615,0.0,12,normal
2018-08-15,9519947.25702051,2531524.720900757,0.0,12,normal
2018-08-16,9624479.7378085,2552009.261197988,0.0,12,normal
2018-08-17,9628895.718343338,2560992.3090565205,0.0,12,normal
2018-08-20,9669366.92989682,2566472.7598845907,0.0,12,normal
2018-08-21,9715416.303689033,2572492.261350539,0.0,12,normal
2018-08-22,9764892.504100794,2570964.8998717293,0.0,12,normal
2018-08-23,9742424.31009678,2567551.4772182186,0.0,12,normal
2018-08-24,9921742.834319774,2583003.440760222,0.0,12,normal
2018-08-27,9936308.87366667,2603397.420550289,0.0,12,normal
2018-08-28,9962975.295973098,2604655.1026956923,0.0,12,normal
2018-08-29,10028543.928481638,2618670.727309453,0.0,12,normal
2018-08-30,9991935.50380796,2608068.6793636708,0.0,12,normal
2018-08-31,9978316.261151023,2608158.9318418982,0.0,12,normal
2018-09-04,9977043.396687977,2603666.945869228,0.0,12,normal
2018-09-05,9852110.255791519,2596659.5956057515,0.0,12,normal
2018-09-06,9877267.924666392,2588843.6693854583,0.0,12,bull
2018-09-07,9951016.933593282,2583811.8627025704,0.0,12,bull
2018-09-10,9968453.833987823,2588303.6946607726,0.0,12,bull
2018-09-11,9866203.97587343,2596839.792533271,0.0,12,bull
2018-09-12,9837813.120231286,2597467.2474757605,0.0,12,bull
2018-09-13,9889797.446483703,2612831.4227710236,0.0,12,bull
2018-09-14,9821314.775241815,2613279.912901738,0.0,12,bull
2018-09-17,9729158.3361103,2599444.7932444327,0.0,12,bull
2018-09-18,9880092.001326445,2613549.130191741,0.0,12,bull
2018-09-19,9885318.070256496,2616334.635859358,0.0,12,bull
2018-09-20,9969392.640893906,2637536.8835773063,0.0,12,bull
2018-09-21,10039165.833588706,2635127.1732115243,0.0,12,bull
2018-09-24,10032101.075180868,2626372.9908523876,0.0,12,bull
2018-09-25,10007604.77056879,2623937.4060559873,0.0,12,bull
2018-09-26,9990990.355918258,2616084.8243923187,0.0,12,bull
2018-09-27,10048937.816743119,2623394.9670998147,0.0,12,bull
2018-09-28,10046059.320767304,2623666.340592369,0.0,12,bull
2018-10-01,9883272.103940971,2632781.532864416,0.0,12,bull
2018-10-02,9829338.260584464,2631246.9327056115,0.0,12,bull
2018-10-03,9872166.960050924,2632690.0482704444,0.0,12,bull
2018-10-04,9755135.227830611,2612114.3314081784,0.0,12,bull
2018-10-05,9788401.88754574,2597494.3540221225,0.0,12,bull
2018-10-08,9776038.647627851,2597494.3540221225,0.0,12,bull
2018-10-09,9810731.49602597,2593703.4419076294,0.0,12,bull
2018-10-10,9536978.655315917,2511579.6932848077,0.0,12,bull
2018-10-11,9351952.320640994,2456257.2343483376,0.0,12,bull
2018-10-12,9518834.621473763,2490371.1309736725,0.0,12,bull
2018-10-15,9433398.74549304,2476382.4588918057,0.0,12,bull
2018-10-16,9313287.16018572,2530530.865538978,0.0,12,bull
2018-10-17,9365535.027979905,2530982.7439879877,0.0,12,bull
2018-10-18,9297051.78955017,2494432.0304505085,0.0,12,bull
2018-10-19,9292198.17678131,2493078.551306031,0.0,12,bull
2018-10-22,9291830.039614717,2481887.8600636865,0.0,12,bull
2018-10-23,9257019.909549773,2469252.667126297,0.0,12,bull
2018-10-24,8942446.534587134,2394438.1371241636,-5.820766091346741e-11,12,bull
2018-10-25,9122387.097159956,2437395.544500055,-2.9103830456733704e-11,12,bull
2018-10-26,9099410.891859738,2394527.773544519,-1.4551915228366852e-11,12,bull
2018-10-29,9023192.327701885,2381261.891360813,-1.4551915228366852e-11,12,bull
2018-10-30,9292037.559270237,2416548.454145234,0.0,12,bull
2018-10-31,9392004.092250252,2442359.2767881025,0.0,12,bull
2018-11-01,9460174.154126769,2468351.0664308295,0.0,12,bull
2018-11-02,9462595.796798738,2453730.318972434,0.0,12,bull
2018-11-05,9395002.935492335,2467267.728663163,0.0,12,bull
2018-11-06,9419230.712855695,2482880.021266318,0.0,12,bull
2018-11-07,9614281.395068767,2536035.958681923,0.0,12,bull
2018-11-08,9695429.368992899,2531433.0822923174,0.0,12,crisis
2018-11-09,9669271.88065461,2506705.9054460516,0.0,12,crisis
2018-11-12,9519146.199717402,2459867.6415063757,0.0,12,crisis
2018-11-13,9501135.698684517,2455264.6111023026,0.0,12,crisis
2018-11-14,9521259.293962527,2438479.1902966574,0.0,12,crisis
2018-11-15,9527345.110625166,2463928.0789398076,0.0,12,crisis
2018-11-16,9639626.651393775,2470335.850879496,0.0,12,crisis
2018-11-19,9383815.591550713,2428551.4176916266,0.0,12,crisis
2018-11-20,9362920.573171126,2383608.301780261,0.0,12,crisis
2018-11-21,9420338.14143141,2391730.408762869,0.0,12,crisis
2018-11-23,9464157.299420632,2375756.9522323357,0.0,12,crisis
2018-11-26,9603963.743283918,2414112.099276494,0.0,12,crisis
2018-11-27,9640393.001905626,2422233.744215698,0.0,12,crisis
2018-11-28,9809380.875879848,2478006.695470966,0.0,12,crisis
2018-11-29,9893108.063633773,2472592.0088207168,0.0,12,crisis
2018-11-30,9838397.224914769,2487663.24859791,0.0,12,crisis
2018-12-03,9894263.113670575,2520603.092933947,0.0,12,crisis
2018-12-04,9567289.047121922,2438929.5286009875,0.0,12,crisis
2018-12-06,9505972.472585415,2435229.6390370615,0.0,12,crisis
2018-12-07,9284770.897228679,2378644.8775211493,0.0,12,crisis
2018-12-10,9249599.493251221,2383156.8853746555,0.0,12,crisis
2018-12-11,9158679.359990627,2383698.8622874245,0.0,12,crisis
2018-12-12,9153966.437466312,2395701.3637904134,0.0,12,crisis
2018-12-13,9123871.012605933,2394889.399515301,0.0,12,crisis
2018-12-14,9031322.218488984,2350668.149415288,0.0,12,crisis
2018-12-17,8867553.354605163,2304551.7512869644,0.0,12,crisis
2018-12-18,8907557.485288879,2302025.297954465,0.0,12,crisis
2018-12-19,8754584.385292852,2267550.6994451554,0.0,12,crisis
2018-12-20,8575265.145434866,2230639.284023702,0.0,12,crisis
2018-12-21,8530655.76680352,2184934.874597185,0.0,12,crisis
2018-12-24,8299065.009800776,2127202.089237061,0.0,12,crisis
2018-12-26,8726841.117810408,2234679.083518427,0.0,12,crisis
2018-12-27,8783279.62378698,2251835.9872208037,0.0,12,crisis
2018-12-28,8801788.057397116,2248930.196253706,0.0,12,crisis
2018-12-31,8825258.289936904,2268628.338677507,0.0,12,crisis
2019-01-02,8712534.354537526,2270988.3023701366,0.0,12,crisis
2019-01-03,8513118.54540559,2216796.463642998,0.0,12,crisis
2019-01-04,8760912.922200108,2291049.610909399,0.0,12,crisis
2019-01-07,8846796.117601642,2309113.9678570265,0.0,12,crisis
2019-01-08,8832834.32855887,2330808.7538435273,0.0,12,crisis
2019-01-09,8922952.879933113,2341701.5811048276,0.0,12,crisis
2019-01-10,8950313.575319443,2349961.5310362643,0.0,12,crisis
2019-01-11,9002536.30529055,2350869.600339386,0.0,12,crisis
2019-01-14,8888428.726247549,2336527.6190680075,0.0,12,crisis
2019-01-15,9009452.69159666,2363306.114613101,0.0,12,crisis
2019-01-16,9005704.287562473,2369024.825823113,0.0,12,crisis
2019-01-17,9212494.666246306,2386997.698176769,0.0,12,crisis
2019-01-18,9414875.447872803,2418768.418686483,0.0,12,crisis
2019-01-22,9304807.909446206,2386089.9369025826,0.0,12,crisis
2019-01-23,9460657.099611856,2391082.4698961396,0.0,12,crisis
2019-01-24,9580580.057266764,2392354.4753870633,0.0,12,crisis
2019-01-25,9763662.822364416,2412596.1348683136,0.0,12,crisis
2019-01-28,9693550.657531675,2394259.4803413237,0.0,12,crisis
