date,regime,n_active,hedge_mtm_value,daily_cash_flow,cumulative_premium,cumulative_payoffs,vix
2016-01-05,bear,0,0.0,0.0,267122206.65866184,28399350.96070574,19.34000015258789
2016-01-06,bear,0,0.0,0.0,267122206.65866184,28399350.96070574,20.59000015258789
2016-01-07,bear,0,0.0,0.0,267122206.65866184,28399350.96070574,24.989999771118164
2016-01-08,bear,0,0.0,0.0,267122206.65866184,28399350.96070574,27.010000228881836
2016-01-11,bear,0,0.0,0.0,267122206.65866184,28399350.96070574,24.299999237060547
2016-01-12,bear,0,0.0,0.0,267122206.65866184,28399350.96070574,22.469999313354492
2016-01-13,bear,0,0.0,0.0,267122206.65866184,28399350.96070574,25.219999313354492
2016-01-14,bear,0,0.0,0.0,267122206.65866184,28399350.96070574,23.950000762939453
2016-01-15,bear,0,0.0,0.0,267122206.65866184,28399350.96070574,27.020000457763672
2016-01-19,bear,0,0.0,0.0,267122206.65866184,28399350.96070574,26.049999237060547
2016-01-20,bear,0,0.0,0.0,267122206.65866184,28399350.96070574,27.59000015258789
2016-01-21,bear,0,0.0,0.0,267122206.65866184,28399350.96070574,26.690000534057617
2016-01-22,bear,0,0.0,0.0,267122206.65866184,28399350.96070574,22.34000015258789
2016-01-25,bear,0,0.0,0.0,267122206.65866184,28399350.96070574,24.149999618530273
2016-01-26,bear,0,0.0,0.0,267122206.65866184,28399350.96070574,22.5
2016-01-27,bear,0,0.0,0.0,267122206.65866184,28399350.96070574,23.110000610351562
2016-01-28,bear,0,0.0,0.0,267122206.65866184,28399350.96070574,22.420000076293945
2016-01-29,bear,0,0.0,0.0,267122206.65866184,28399350.96070574,20.200000762939453
2016-02-01,bear,0,0.0,0.0,267122206.65866184,28399350.96070574,19.979999542236328
2016-02-02,bear,0,0.0,0.0,267122206.65866184,28399350.96070574,21.979999542236328
2016-02-03,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,21.649999618530273
2016-02-04,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,21.84000015258789
2016-02-05,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,23.3799991607666
2016-02-08,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,26.0
2016-02-09,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,26.540000915527344
2016-02-10,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,26.290000915527344
2016-02-11,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,28.139999389648438
2016-02-12,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,25.399999618530273
2016-02-16,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,24.110000610351562
2016-02-17,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,22.309999465942383
2016-02-18,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,21.639999389648438
2016-02-19,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,20.530000686645508
2016-02-22,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,19.3799991607666
2016-02-23,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,20.979999542236328
2016-02-24,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,20.719999313354492
2016-02-25,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,19.110000610351562
2016-02-26,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,19.809999465942383
2016-02-29,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,20.549999237060547
2016-03-01,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,17.700000762939453
2016-03-02,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,17.09000015258789
2016-03-03,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,16.700000762939453
2016-03-04,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,16.860000610351562
2016-03-07,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,17.350000381469727
2016-03-08,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,18.670000076293945
2016-03-09,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,18.34000015258789
2016-03-10,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,18.049999237060547
2016-03-11,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,16.5
2016-03-14,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,16.920000076293945
2016-03-15,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,16.84000015258789
2016-03-16,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,14.989999771118164
2016-03-17,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,14.4399995803833
2016-03-18,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,14.020000457763672
2016-03-21,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,13.789999961853027
2016-03-22,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,14.170000076293945
2016-03-23,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,14.9399995803833
2016-03-24,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,14.739999771118164
2016-03-28,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,15.239999771118164
2016-03-29,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,13.819999694824219
2016-03-30,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,13.5600004196167
2016-03-31,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,13.949999809265137
2016-04-01,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,13.100000381469727
2016-04-04,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,14.119999885559082
2016-04-05,crisis,0,0.0,0.0,267122206.65866184,28399350.96070574,15.420000076293945
2016-04-06,bull,1,3567866.0480188285,-4066868.153769875,271189074.8124317,28399350.96070574,14.09000015258789
2016-04-07,bull,1,7221210.671860134,0.0,271189074.8124317,28399350.96070574,16.15999984741211
2016-04-08,bull,1,5683912.518480778,0.0,271189074.8124317,28399350.96070574,15.359999656677246
2016-04-11,bull,1,6137383.210260743,0.0,271189074.8124317,28399350.96070574,16.260000228881836
2016-04-12,bull,1,3246070.419002245,0.0,271189074.8124317,28399350.96070574,14.850000381469727
2016-04-13,bull,1,1489146.83747783,0.0,271189074.8124317,28399350.96070574,13.84000015258789
2016-04-14,bull,1,1296200.674684474,0.0,271189074.8124317,28399350.96070574,13.720000267028809
2016-04-15,bull,1,1193728.704362335,0.0,271189074.8124317,28399350.96070574,13.619999885559082
2016-04-18,bull,1,480610.94001842703,0.0,271189074.8124317,28399350.96070574,13.350000381469727
2016-04-19,bull,1,310608.09702850843,0.0,271189074.8124317,28399350.96070574,13.239999771118164
2016-04-20,bull,1,241640.06817660524,0.0,271189074.8124317,28399350.96070574,13.279999732971191
2016-04-21,bull,1,393311.0825728601,0.0,271189074.8124317,28399350.96070574,13.949999809265137
2016-04-22,bull,1,220549.7080995896,0.0,271189074.8124317,28399350.96070574,13.220000267028809
2016-04-25,bull,1,168558.99164170603,0.0,271189074.8124317,28399350.96070574,14.079999923706055
2016-04-26,bull,1,95406.6394624631,0.0,271189074.8124317,28399350.96070574,13.960000038146973
2016-04-27,bull,1,43239.987653861775,0.0,271189074.8124317,28399350.96070574,13.770000457763672
2016-04-28,bull,1,154247.0414407028,0.0,271189074.8124317,28399350.96070574,15.220000267028809
2016-04-29,bull,1,202590.41404038618,0.0,271189074.8124317,28399350.96070574,15.699999809265137
2016-05-02,bull,1,3662662.841698822,-4166399.3322981545,275357403.2538182,28399350.96070574,14.680000305175781
2016-05-03,bull,1,5519366.262218929,0.0,275357403.2538182,28399350.96070574,15.600000381469727
2016-05-04,bull,1,6726984.527195429,0.0,275357403.2538182,28399350.96070574,16.049999237060547
2016-05-05,bull,1,6367055.285554268,0.0,275357403.2538182,28399350.96070574,15.90999984741211
2016-05-06,bull,1,4411638.714009717,0.0,275357403.2538182,28399350.96070574,14.720000267028809
2016-05-09,bull,1,3476713.4035735084,0.0,275357403.2538182,28399350.96070574,14.569999694824219
2016-05-10,bull,1,1442614.235102896,0.0,275357403.2538182,28399350.96070574,13.630000114440918
2016-05-11,bull,1,2723404.9414067618,0.0,275357403.2538182,28399350.96070574,14.6899995803833
2016-05-12,bull,1,2313513.7869549035,0.0,275357403.2538182,28399350.96070574,14.40999984741211
2016-05-13,bull,1,3638958.2631359845,0.0,275357403.2538182,28399350.96070574,15.039999961853027
2016-05-16,bull,1,1544326.1397319657,0.0,275357403.2538182,28399350.96070574,14.680000305175781
2016-05-17,bull,1,2771589.052893838,0.0,275357403.2538182,28399350.96070574,15.569999694824219
2016-05-18,bull,1,2642200.8192564733,0.0,275357403.2538182,28399350.96070574,15.949999809265137
2016-05-19,bull,1,3020401.243427001,0.0,275357403.2538182,28399350.96070574,16.329999923706055
2016-05-20,bull,1,1442782.6760000875,0.0,275357403.2538182,28399350.96070574,15.199999809265137
2016-05-23,bull,1,1032481.3650297408,0.0,275357403.2538182,28399350.96070574,15.819999694824219
2016-05-24,bull,1,145033.33354028262,0.0,275357403.2538182,28399350.96070574,14.420000076293945
2016-05-25,bull,1,27960.356784980384,0.0,275357403.2538182,28399350.96070574,13.899999618530273
2016-05-26,bull,1,8088.8013268449695,0.0,275357403.2538182,28399350.96070574,13.430000305175781
2016-05-27,bull,1,2543295.482076024,-2903665.876105902,278261765.78636086,28399350.96070574,13.119999885559082
2016-05-31,bull,1,2808686.6748674675,0.0,278261765.78636086,28399350.96070574,14.1899995803833
2016-06-01,bull,1,2427152.8936177795,0.0,278261765.78636086,28399350.96070574,14.199999809265137
2016-06-02,bull,1,1695841.677487102,0.0,278261765.78636086,28399350.96070574,13.630000114440918
2016-06-03,bull,1,1716275.8659879456,0.0,278261765.78636086,28399350.96070574,13.470000267028809
2016-06-06,bull,1,1042762.8730696975,0.0,278261765.78636086,28399350.96070574,13.649999618530273
2016-06-07,bull,1,973128.3202254245,0.0,278261765.78636086,28399350.96070574,14.050000190734863
2016-06-08,bull,1,718063.3267432229,0.0,278261765.78636086,28399350.96070574,14.079999923706055
2016-06-09,bull,1,817823.3708254426,0.0,278261765.78636086,28399350.96070574,14.640000343322754
2016-06-10,bull,1,2188181.4052335694,0.0,278261765.78636086,28399350.96070574,17.030000686645508
2016-06-13,bull,1,4114140.1808501054,0.0,278261765.78636086,28399350.96070574,20.969999313354492
2016-06-14,bull,1,3741302.8987161308,0.0,278261765.78636086,28399350.96070574,20.5
2016-06-15,bull,1,3334808.2381930295,0.0,278261765.78636086,28399350.96070574,20.139999389648438
2016-06-16,bull,1,2211457.625425636,0.0,278261765.78636086,28399350.96070574,19.3700008392334
2016-06-17,bull,1,2257631.3045017286,0.0,278261765.78636086,28399350.96070574,19.40999984741211
2016-06-20,bull,1,493419.6337955087,0.0,278261765.78636086,28399350.96070574,18.3700008392334
2016-06-21,bull,1,7874220.444565767,-8887659.665832577,287350773.93364984,28399350.96070574,18.479999542236328
2016-06-22,bull,1,10400802.577979073,0.0,287350773.93364984,28399350.96070574,21.170000076293945
2016-06-23,bull,1,4464772.037797738,0.0,287350773.93364984,28399350.96070574,17.25
2016-06-24,bull,1,19725805.133276265,0.0,287350773.93364984,28399350.96070574,25.760000228881836
2016-06-27,bull,1,23578865.296920005,0.0,287350773.93364984,28399350.96070574,23.850000381469727
2016-06-28,bull,1,11971142.22810253,0.0,287350773.93364984,28399350.96070574,18.75
2016-06-29,bull,1,5405913.452919707,0.0,287350773.93364984,28399350.96070574,16.639999389648438
2016-06-30,bull,1,2490193.421770394,0.0,287350773.93364984,28399350.96070574,15.630000114440918
2016-07-01,bull,1,1658414.5767971978,0.0,287350773.93364984,28399350.96070574,14.770000457763672
2016-07-05,bull,1,1869008.8474912213,0.0,287350773.93364984,28399350.96070574,15.579999923706055
2016-07-06,bull,1,991166.9538020282,0.0,287350773.93364984,28399350.96070574,14.960000038146973
2016-07-07,bull,1,815735.4307029559,0.0,287350773.93364984,28399350.96070574,14.760000228881836
2016-07-08,bull,1,106394.62922223429,0.0,287350773.93364984,28399350.96070574,13.199999809265137
2016-07-11,bull,1,29255.399244726366,0.0,287350773.93364984,28399350.96070574,13.539999961853027
2016-07-12,bull,1,7240.34094126634,0.0,287350773.93364984,28399350.96070574,13.550000190734863
2016-07-13,bull,1,1984.7399102324346,0.0,287350773.93364984,28399350.96070574,13.039999961853027
2016-07-14,bull,1,209.29920696932146,0.0,287350773.93364984,28399350.96070574,12.819999694824219
2016-07-15,bull,1,46.18195917910734,0.0,287350773.93364984,28399350.96070574,12.670000076293945
2016-07-18,bull,1,2252489.9497821946,-2576009.8475137986,289926783.78141576,28399350.96070574,12.4399995803833
2016-07-19,bull,1,1933050.6849827156,0.0,289926783.78141576,28399350.96070574,11.970000267028809
2016-07-20,bull,1,1373252.0357025894,0.0,289926783.78141576,28399350.96070574,11.770000457763672
2016-07-21,bull,1,2093377.6924199297,0.0,289926783.78141576,28399350.96070574,12.739999771118164
2016-07-22,bull,1,1236606.016188596,0.0,289926783.78141576,28399350.96070574,12.020000457763672
2016-07-25,bull,1,1468840.8552804922,0.0,289926783.78141576,28399350.96070574,12.869999885559082
2016-07-26,bull,1,1385328.515460645,0.0,289926783.78141576,28399350.96070574,13.050000190734863
2016-07-27,bull,1,1236686.0682727247,0.0,289926783.78141576,28399350.96070574,12.829999923706055
2016-07-28,bull,1,998757.3838009823,0.0,289926783.78141576,28399350.96070574,12.720000267028809
2016-07-29,bull,1,559778.8316241235,0.0,289926783.78141576,28399350.96070574,11.869999885559082
2016-08-01,bull,1,478785.889689711,0.0,289926783.78141576,28399350.96070574,12.4399995803833
2016-08-02,bull,1,921659.0407816118,0.0,289926783.78141576,28399350.96070574,13.369999885559082
2016-08-03,bull,1,517564.90411742526,0.0,289926783.78141576,28399350.96070574,12.859999656677246
2016-08-04,bull,1,313043.5640527163,0.0,289926783.78141576,28399350.96070574,12.420000076293945
2016-08-05,bull,1,54440.72347991011,0.0,289926783.78141576,28399350.96070574,11.390000343322754
2016-08-08,bull,1,15774.737945525401,0.0,289926783.78141576,28399350.96070574,11.5
2016-08-09,bull,1,8694.974482533225,0.0,289926783.78141576,28399350.96070574,11.65999984741211
2016-08-10,bull,1,8659.762116546051,0.0,289926783.78141576,28399350.96070574,12.050000190734863
2016-08-11,bull,1,861.9568922045987,0.0,289926783.78141576,28399350.96070574,11.680000305175781
2016-08-12,bull,1,1917198.6146274067,-2192516.3289158205,292119462.7901641,28399350.96070574,11.550000190734863
2016-08-15,bull,1,1474032.9684328318,0.0,292119462.7901641,28399350.96070574,11.8100004196167
2016-08-16,bull,1,2285423.7042751573,0.0,292119462.7901641,28399350.96070574,12.640000343322754
2016-08-17,bull,1,1702477.2429193258,0.0,292119462.7901641,28399350.96070574,12.1899995803833
2016-08-18,bull,1,1055780.9848715165,0.0,292119462.7901641,28399350.96070574,11.430000305175781
2016-08-19,bull,1,1011744.8679537025,0.0,292119462.7901641,28399350.96070574,11.34000015258789
2016-08-22,bull,1,1056432.7558822169,0.0,292119462.7901641,28399350.96070574,12.270000457763672
2016-08-23,bull,1,861691.3867033821,0.0,292119462.7901641,28399350.96070574,12.380000114440918
2016-08-24,bull,1,1498430.4142812206,0.0,292119462.7901641,28399350.96070574,13.449999809265137
2016-08-25,bull,1,1466784.9108767202,0.0,292119462.7901641,28399350.96070574,13.630000114440918
2016-08-26,bull,1,1461477.3392937125,0.0,292119462.7901641,28399350.96070574,13.649999618530273
2016-08-29,bull,1,497899.03509390244,0.0,292119462.7901641,28399350.96070574,12.9399995803833
2016-08-30,bull,1,492902.6540151728,0.0,292119462.7901641,28399350.96070574,13.119999885559082
2016-08-31,bull,1,557963.6006948624,0.0,292119462.7901641,28399350.96070574,13.420000076293945
2016-09-01,bull,1,440318.10446510126,0.0,292119462.7901641,28399350.96070574,13.479999542236328
2016-09-02,bull,1,88050.9377586094,0.0,292119462.7901641,28399350.96070574,11.979999542236328
2016-09-06,bull,1,1946656.6656750937,-2228454.9135450847,294350188.58800805,28399350.96070574,12.020000457763672
2016-09-07,bull,1,1790566.2019926906,0.0,294350188.58800805,28399350.96070574,11.9399995803833
2016-09-08,bull,1,2214343.710141689,0.0,294350188.58800805,28399350.96070574,12.510000228881836
2016-09-09,bull,1,10226992.647294205,0.0,294350188.58800805,28399350.96070574,17.5
2016-09-12,bull,1,4637416.060189172,0.0,294350188.58800805,28399350.96070574,15.15999984741211
2016-09-13,bull,1,9513627.69431089,0.0,294350188.58800805,28399350.96070574,17.850000381469727
2016-09-14,bull,1,9533931.238122042,0.0,294350188.58800805,28399350.96070574,18.139999389648438
2016-09-15,bull,1,5599710.956075068,0.0,294350188.58800805,28399350.96070574,16.299999237060547
2016-09-16,bull,1,5425497.496822985,0.0,294350188.58800805,28399350.96070574,15.369999885559082
2016-09-19,bull,1,4601049.09446651,0.0,294350188.58800805,28399350.96070574,15.529999732971191
2016-09-20,bull,1,4533164.668093028,0.0,294350188.58800805,28399350.96070574,15.920000076293945
2016-09-21,bull,1,1280319.0879693467,0.0,294350188.58800805,28399350.96070574,13.300000190734863
2016-09-22,bull,1,415326.60628115083,0.0,294350188.58800805,28399350.96070574,12.020000457763672
2016-09-23,bull,1,607422.0029624258,0.0,294350188.58800805,28399350.96070574,12.289999961853027
2016-09-26,bull,1,1337694.555544385,0.0,294350188.58800805,28399350.96070574,14.5
2016-09-27,bull,1,381270.58867905923,0.0,294350188.58800805,28399350.96070574,13.100000381469727
2016-09-28,bull,1,103301.55617297217,0.0,294350188.58800805,28399350.96070574,12.390000343322754
2016-09-29,bull,1,423156.66148064256,0.0,294350188.58800805,28399350.96070574,14.020000457763672
2016-09-30,bull,1,71377.46188064876,0.0,294350188.58800805,28399350.96070574,13.289999961853027
2016-10-03,bull,1,2965322.8946804376,-3375803.5975287776,297729682.627296,28399350.96070574,13.569999694824219
2016-10-04,bull,1,3473663.2541334387,0.0,297729682.627296,28399350.96070574,13.630000114440918
2016-10-05,bull,1,2317804.809951786,0.0,297729682.627296,28399350.96070574,12.989999771118164
2016-10-06,bull,1,2007882.0689866047,0.0,297729682.627296,28399350.96070574,12.84000015258789
2016-10-07,bull,1,2611655.7999729123,0.0,297729682.627296,28399350.96070574,13.479999542236328
2016-10-10,bull,1,1577931.4450147727,0.0,297729682.627296,28399350.96070574,13.380000114440918
2016-10-11,bull,1,4126079.776430496,0.0,297729682.627296,28399350.96070574,15.359999656677246
2016-10-12,normal,1,4057103.6768177003,0.0,297729682.627296,28399350.96070574,15.90999984741211
2016-10-13,normal,1,4893962.499415312,0.0,297729682.627296,28399350.96070574,16.690000534057617
2016-10-14,normal,1,4071943.532180822,0.0,297729682.627296,28399350.96070574,16.1200008392334
2016-10-17,normal,1,3751955.104395988,0.0,297729682.627296,28399350.96070574,16.209999084472656
2016-10-18,normal,1,2057119.9995549268,0.0,297729682.627296,28399350.96070574,15.279999732971191
2016-10-19,normal,1,1216161.5286556024,0.0,297729682.627296,28399350.96070574,14.40999984741211
2016-10-20,normal,1,944667.0045140022,0.0,297729682.627296,28399350.96070574,13.75
2016-10-21,normal,1,648874.2841970789,0.0,297729682.627296,28399350.96070574,13.34000015258789
2016-10-24,normal,1,159379.68361285806,0.0,297729682.627296,28399350.96070574,13.020000457763672
2016-10-25,normal,1,191891.63280133452,0.0,297729682.627296,28399350.96070574,13.460000038146973
2016-10-26,normal,1,223029.49796123148,0.0,297729682.627296,28399350.96070574,14.239999771118164
2016-10-27,normal,1,294998.121095026,0.0,297729682.627296,28399350.96070574,15.359999656677246
2016-10-28,normal,1,6169403.174818453,-6757014.562768671,304769094.76712584,28399350.96070574,16.190000534057617
2016-10-31,normal,1,6155324.828844896,0.0,304769094.76712584,28399350.96070574,17.059999465942383
2016-11-01,normal,1,8830896.616665272,0.0,304769094.76712584,28399350.96070574,18.559999465942383
2016-11-02,normal,1,10749863.579952125,0.0,304769094.76712584,28399350.96070574,19.31999969482422
2016-11-03,normal,1,14525797.264018241,0.0,304769094.76712584,28399350.96070574,22.079999923706055
2016-11-04,normal,1,14820686.757987216,0.0,304769094.76712584,28399350.96070574,22.510000228881836
2016-11-07,normal,1,4790212.106221568,0.0,304769094.76712584,28399350.96070574,18.709999084472656
2016-11-08,normal,1,3823295.691473168,0.0,304769094.76712584,28399350.96070574,18.739999771118164
2016-11-09,normal,1,672900.654041108,0.0,304769094.76712584,28399350.96070574,14.380000114440918
2016-11-10,normal,1,571074.6502857758,0.0,304769094.76712584,28399350.96070574,14.739999771118164
2016-11-11,normal,1,430228.6189794084,0.0,304769094.76712584,28399350.96070574,14.170000076293945
2016-11-14,normal,1,236133.09407293133,0.0,304769094.76712584,28399350.96070574,14.479999542236328
2016-11-15,normal,1,45802.18852823111,0.0,304769094.76712584,28399350.96070574,13.369999885559082
2016-11-16,normal,1,46156.41488589039,0.0,304769094.76712584,28399350.96070574,13.720000267028809
2016-11-17,normal,1,12190.656416865222,0.0,304769094.76712584,28399350.96070574,13.350000381469727
2016-11-18,normal,1,5147.5270410147905,0.0,304769094.76712584,28399350.96070574,12.850000381469727
2016-11-21,normal,1,24.035173942803194,0.0,304769094.76712584,28399350.96070574,12.420000076293945
2016-11-22,normal,1,2257860.534921568,-2583519.7072548736,307352615.8332012,28399350.96070574,12.40999984741211
2016-11-23,normal,1,2082505.1619790224,0.0,307352615.8332012,28399350.96070574,12.430000305175781
2016-11-25,normal,1,1470162.18021083,0.0,307352615.8332012,28399350.96070574,12.34000015258789
2016-11-28,normal,1,1887096.3020649427,0.0,307352615.8332012,28399350.96070574,13.149999618530273
2016-11-29,normal,1,1452954.171534099,0.0,307352615.8332012,28399350.96070574,12.899999618530273
2016-11-30,normal,1,1716371.5065745167,0.0,307352615.8332012,28399350.96070574,13.329999923706055
2016-12-01,normal,1,2306999.5997490836,0.0,307352615.8332012,28399350.96070574,14.069999694824219
2016-12-02,normal,1,2088805.6388283942,0.0,307352615.8332012,28399350.96070574,14.119999885559082
2016-12-05,normal,1,497598.7747271257,0.0,307352615.8332012,28399350.96070574,12.140000343322754
2016-12-06,normal,1,269254.05725447345,0.0,307352615.8332012,28399350.96070574,11.789999961853027
2016-12-07,normal,1,91095.11331175857,0.0,307352615.8332012,28399350.96070574,12.220000267028809
2016-12-08,normal,1,72916.44443499755,0.0,307352615.8332012,28399350.96070574,12.640000343322754
2016-12-09,normal,1,12983.678476147825,0.0,307352615.8332012,28399350.96070574,11.75
2016-12-12,normal,1,7321.326658965647,0.0,307352615.8332012,28399350.96070574,12.640000343322754
2016-12-13,normal,1,1619.5052914914254,0.0,307352615.8332012,28399350.96070574,12.720000267028809
2016-12-14,bull,1,3655.83307705267,0.0,307352615.8332012,28399350.96070574,13.1899995803833
2016-12-15,bull,1,431.59496486052075,0.0,307352615.8332012,28399350.96070574,12.789999961853027
2016-12-16,bull,1,58.36784970212949,0.0,307352615.8332012,28399350.96070574,12.199999809265137
2016-12-19,bull,1,1679395.6299411338,-1924109.5670767422,309276725.4004448,28399350.96070574,11.710000038146973
2016-12-20,bull,1,1171699.2650836725,0.0,309276725.4004448,28399350.96070574,11.449999809265137
2016-12-21,bull,1,1174463.0252419808,0.0,309276725.4004448,28399350.96070574,11.270000457763672
2016-12-22,bull,1,1269002.688052391,0.0,309276725.4004448,28399350.96070574,11.430000305175781
2016-12-23,bull,1,1079849.8366095347,0.0,309276725.4004448,28399350.96070574,11.4399995803833
2016-12-27,bull,1,783099.5292583174,0.0,309276725.4004448,28399350.96070574,11.989999771118164
2016-12-28,bull,1,1603549.177238877,0.0,309276725.4004448,28399350.96070574,12.949999809265137
2016-12-29,bull,1,1670904.367623989,0.0,309276725.4004448,28399350.96070574,13.369999885559082
2016-12-30,bull,1,2197520.0093314014,0.0,309276725.4004448,28399350.96070574,14.039999961853027
2017-01-03,bull,1,561591.4875520499,0.0,309276725.4004448,28399350.96070574,12.850000381469727
2017-01-04,bull,1,166613.46075921544,0.0,309276725.4004448,28399350.96070574,11.850000381469727
2017-01-05,bull,1,121451.54954889492,0.0,309276725.4004448,28399350.96070574,11.670000076293945
2017-01-06,bull,1,45513.61426385598,0.0,309276725.4004448,28399350.96070574,11.319999694824219
2017-01-09,bull,1,20715.270071510928,0.0,309276725.4004448,28399350.96070574,11.5600004196167
2017-01-10,bull,1,10161.940262482933,0.0,309276725.4004448,28399350.96070574,11.489999771118164
2017-01-11,bull,1,2049.0784515161404,0.0,309276725.4004448,28399350.96070574,11.260000228881836
2017-01-12,bull,1,1568.932701759048,0.0,309276725.4004448,28399350.96070574,11.539999961853027
2017-01-13,bull,1,1769763.0330594261,-2024457.76707567,311301296.24647987,28399350.96070574,11.229999542236328
2017-01-17,bull,1,1998327.2204398254,0.0,311301296.24647987,28399350.96070574,11.869999885559082
2017-01-18,bull,1,1995217.2056769137,0.0,311301296.24647987,28399350.96070574,12.479999542236328
2017-01-19,bull,1,2421218.1559401294,0.0,311301296.24647987,28399350.96070574,12.779999732971191
2017-01-20,bull,1,1247383.5971770396,0.0,311301296.24647987,28399350.96070574,11.539999961853027
2017-01-23,bull,1,1182921.2206028453,0.0,311301296.24647987,28399350.96070574,11.770000457763672
2017-01-24,bull,1,491883.3899051271,0.0,311301296.24647987,28399350.96070574,11.069999694824219
2017-01-25,bull,1,174673.03745306426,0.0,311301296.24647987,28399350.96070574,10.8100004196167
2017-01-26,bull,1,137120.81268737934,0.0,311301296.24647987,28399350.96070574,10.630000114440918
2017-01-27,bull,1,122037.08324662798,0.0,311301296.24647987,28399350.96070574,10.579999923706055
2017-01-30,bull,1,242498.89923488276,0.0,311301296.24647987,28399350.96070574,11.880000114440918
2017-01-31,bull,1,198692.25734776616,0.0,311301296.24647987,28399350.96070574,11.989999771118164
2017-02-01,bull,1,124913.27321597993,0.0,311301296.24647987,28399350.96070574,11.8100004196167
2017-02-02,bull,1,86401.23764913801,0.0,311301296.24647987,28399350.96070574,11.930000305175781
2017-02-03,bull,1,8884.950320144166,0.0,311301296.24647987,28399350.96070574,10.970000267028809
2017-02-06,bull,1,1335.3347692996588,0.0,311301296.24647987,28399350.96070574,11.369999885559082
2017-02-07,bull,1,1561675.8355743517,-1794356.9499879766,313095888.38025206,28399350.96070574,11.289999961853027
2017-02-08,bull,1,1442905.1227392117,0.0,313095888.38025206,28399350.96070574,11.449999809265137
2017-02-09,bull,1,759231.6485358765,0.0,313095888.38025206,28399350.96070574,10.880000114440918
2017-02-10,bull,1,532999.158968803,0.0,313095888.38025206,28399350.96070574,10.850000381469727
2017-02-13,bull,1,293895.90247463004,0.0,313095888.38025206,28399350.96070574,11.069999694824219
2017-02-14,bull,1,152258.13667676834,0.0,313095888.38025206,28399350.96070574,10.739999771118164
2017-02-15,bull,1,200034.85311736263,0.0,313095888.38025206,28399350.96070574,11.970000267028809
2017-02-16,bull,1,156061.27443509037,0.0,313095888.38025206,28399350.96070574,11.760000228881836
2017-02-17,bull,1,94225.66145856013,0.0,313095888.38025206,28399350.96070574,11.489999771118164
2017-02-21,bull,1,20223.256164143684,0.0,313095888.38025206,28399350.96070574,11.569999694824219
2017-02-22,bull,1,18118.19610093018,0.0,313095888.38025206,28399350.96070574,11.739999771118164
2017-02-23,bull,1,10971.166661451076,0.0,313095888.38025206,28399350.96070574,11.710000038146973
2017-02-24,bull,1,4539.81609760845,0.0,313095888.38025206,28399350.96070574,11.470000267028809
2017-02-27,bull,1,1173.461161099542,0.0,313095888.38025206,28399350.96070574,12.09000015258789
2017-02-28,bull,1,2091.7104750652074,0.0,313095888.38025206,28399350.96070574,12.920000076293945
2017-03-01,bull,1,53.32690271578079,0.0,313095888.38025206,28399350.96070574,12.539999961853027
2017-03-02,bull,1,9.483336441620306,0.0,313095888.38025206,28399350.96070574,11.8100004196167
2017-03-03,bull,1,0.11362735330228618,0.0,313095888.38025206,28399350.96070574,10.960000038146973
